quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
224	1.5	76	75	3/8	3/8	6/8	2	2	3/8			1/4	3/2		3	45	A2	2	862
224	1.5	76	75	3/8	3/8	6/8	2	2	3/8			1/4	3/2		0	48	C3	3	862
224	1.0	76	75	3/8	3/8	6/8	2	1	1/4			1/4	1		1	55	G3	3	860
224	0.08333333333333333	76	75	3/8	3/8	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	841
224	0.5	76	75	3/8	3/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	821
2689/12	0.08333333333333333	76	75	19/48	19/48	6/8	1	2	1/48			1/32	2/3		4	64	E4	4	842
1345/6	0.08333333333333333	76	75	5/12	5/12	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	843
897/4	0.08333333333333333	76	75	7/16	7/16	6/8	1	2	1/48			1/32	2/3		4	64	E4	4	844
673/3	0.08333333333333333	76	75	11/24	11/24	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	845
2693/12	0.08333333333333333	76	75	23/48	23/48	6/8	1	2	1/48			1/32	2/3		4	64	E4	4	846
449/2	0.08333333333333333	76	75	1/2	1/2	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	847
449/2	1.0	76	75	1/2	1/2	6/8	1	1	1/4			1/4	1		2	74	D5	5	822
2695/12	0.08333333333333333	76	75	25/48	25/48	6/8	1	2	1/48			1/32	2/3		2	62	D4	4	848
674/3	0.08333333333333333	76	75	13/24	13/24	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	849
899/4	0.08333333333333333	76	75	9/16	9/16	6/8	1	2	1/48			1/32	2/3		2	62	D4	4	850
1349/6	0.08333333333333333	76	75	7/12	7/12	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	851
2699/12	0.08333333333333333	76	75	29/48	29/48	6/8	1	2	1/48			1/32	2/3		2	62	D4	4	852
225	0.5	76	75	5/8	5/8	6/8	2	1	1/8			1/8	1		6	54	F#3	3	861
225	0.08333333333333333	76	75	5/8	5/8	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	853
2701/12	0.08333333333333333	76	75	31/48	31/48	6/8	1	2	1/48			1/32	2/3		2	62	D4	4	854
1351/6	0.08333333333333333	76	75	2/3	2/3	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	855
901/4	0.08333333333333333	76	75	11/16	11/16	6/8	1	2	1/48			1/32	2/3		2	62	D4	4	856
676/3	0.08333333333333333	76	75	17/24	17/24	6/8	1	2	1/48			1/32	2/3		0	72	C5	5	857
2705/12	0.08333333333333333	76	75	35/48	35/48	6/8	1	2	1/48			1/32	2/3		2	62	D4	4	858
451/2	0.08333333333333333	77	76	0	0	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	871
451/2	0.5	77	76	0	0	6/8	1	1	1/8			1/8	1		2	62	D4	4	863
451/2	1.0	77	76	0	0	6/8	1	2	1/4			1/4	1		3	69	A4	4	869
451/2	0.5	77	76	0	0	6/8	1	1	1/8			1/8	1		2	74	D5	5	863
2707/12	0.08333333333333333	77	76	1/48	1/48	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	872
677/3	0.08333333333333333	77	76	1/24	1/24	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	873
903/4	0.08333333333333333	77	76	1/16	1/16	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	874
1355/6	0.08333333333333333	77	76	1/12	1/12	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	875
2711/12	0.08333333333333333	77	76	5/48	5/48	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	876
226	0.08333333333333333	77	76	1/8	1/8	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	877
226	0.75	77	76	1/8	1/8	6/8	1	1	3/16			1/8	3/2		4	64	E4	4	864
226	0.75	77	76	1/8	1/8	6/8	1	1	3/16			1/8	3/2		4	76	E5	5	864
2713/12	0.08333333333333333	77	76	7/48	7/48	6/8	2	1	1/48			1/32	2/3		4	52	E3	3	878
1357/6	0.08333333333333333	77	76	1/6	1/6	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	879
905/4	0.08333333333333333	77	76	3/16	3/16	6/8	2	1	1/48			1/32	2/3		4	52	E3	3	880
679/3	0.08333333333333333	77	76	5/24	5/24	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	881
2717/12	0.08333333333333333	77	76	11/48	11/48	6/8	2	1	1/48			1/32	2/3		4	52	E3	3	882
453/2	0.08333333333333333	77	76	1/4	1/4	6/8	2	1	1/48			1/32	2/3		-1	41	F2	2	883
453/2	0.5	77	76	1/4	1/4	6/8	1	2	1/8			1/8	1		-4	68	Ab4	4	870
2719/12	0.08333333333333333	77	76	13/48	13/48	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	884
680/3	0.08333333333333333	77	76	7/24	7/24	6/8	2	1	1/48			1/32	2/3		-1	41	F2	2	885
907/4	0.08333333333333333	77	76	5/16	5/16	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	886
907/4	0.25	77	76	5/16	5/16	6/8	1	1	1/16			1/16	1		-1	65	F4	4	865
907/4	0.25	77	76	5/16	5/16	6/8	1	1	1/16			1/16	1		-1	77	F5	5	865
1361/6	0.08333333333333333	77	76	1/3	1/3	6/8	2	1	1/48			1/32	2/3		-1	41	F2	2	887
2723/12	0.08333333333333333	77	76	17/48	17/48	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	888
227	0.08333333333333333	77	76	3/8	3/8	6/8	2	1	1/48			1/32	2/3		4	40	E2	2	889
227	0.5	77	76	3/8	3/8	6/8	1	1	1/8			1/8	1		1	67	G4	4	866
227	0.5	77	76	3/8	3/8	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	866
227	0.5	77	76	3/8	3/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	866
2725/12	0.08333333333333333	77	76	19/48	19/48	6/8	2	1	1/48			1/32	2/3		7	49	C#3	3	890
1363/6	0.08333333333333333	77	76	5/12	5/12	6/8	2	1	1/48			1/32	2/3		4	40	E2	2	891
909/4	0.08333333333333333	77	76	7/16	7/16	6/8	2	1	1/48			1/32	2/3		7	49	C#3	3	892
682/3	0.08333333333333333	77	76	11/24	11/24	6/8	2	1	1/48			1/32	2/3		4	40	E2	2	893
2729/12	0.08333333333333333	77	76	23/48	23/48	6/8	2	1	1/48			1/32	2/3		7	49	C#3	3	894
455/2	0.08333333333333333	77	76	1/2	1/2	6/8	2	1	1/48			1/32	2/3		4	40	E2	2	895
455/2	0.5	77	76	1/2	1/2	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	867
2731/12	0.08333333333333333	77	76	25/48	25/48	6/8	2	1	1/48			1/32	2/3		7	49	C#3	3	896
683/3	0.08333333333333333	77	76	13/24	13/24	6/8	2	1	1/48			1/32	2/3		4	40	E2	2	897
911/4	0.08333333333333333	77	76	9/16	9/16	6/8	2	1	1/48			1/32	2/3		7	49	C#3	3	898
1367/6	0.08333333333333333	77	76	7/12	7/12	6/8	2	1	1/48			1/32	2/3		4	40	E2	2	899
2735/12	0.08333333333333333	77	76	29/48	29/48	6/8	2	1	1/48			1/32	2/3		7	49	C#3	3	900
228	0.5	77	76	5/8	5/8	6/8	2	2	1/8			1/8	1		2	38	D2	2	907
228	0.08333333333333333	77	76	5/8	5/8	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	901
228	0.5	77	76	5/8	5/8	6/8	1	1	1/8			1/8	1	1	-2	70	Bb4	4	868
228	0.5	77	76	5/8	5/8	6/8	1	1	1/8			1/8	1		2	74	D5	5	868
228	0.5	77	76	5/8	5/8	6/8	1	1	1/8			1/8	1	1	-2	82	Bb5	5	868
2737/12	0.08333333333333333	77	76	31/48	31/48	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	902
1369/6	0.08333333333333333	77	76	2/3	2/3	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	903
913/4	0.08333333333333333	77	76	11/16	11/16	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	904
685/3	0.08333333333333333	77	76	17/24	17/24	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	905
2741/12	0.08333333333333333	77	76	35/48	35/48	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	906
457/2	0.08333333333333333	78	77	0	0	6/8	2	1	1/48			1/32	2/3		0	36	C2	2	918
457/2	0.5	78	77	0	0	6/8	1	2	1/8			1/8	1	-1	-2	70	Bb4	4	912
457/2	1.5	78	77	0	0	6/8	1	1	3/8			1/4	3/2		-3	75	Eb5	5	908
457/2	0.5	78	77	0	0	6/8	1	2	1/8			1/8	1	-1	-2	82	Bb5	5	912
2743/12	0.08333333333333333	78	77	1/48	1/48	6/8	2	1	1/48			1/32	2/3		-3	39	Eb2	2	919
686/3	0.08333333333333333	78	77	1/24	1/24	6/8	2	1	1/48			1/32	2/3		1	43	G2	2	920
915/4	0.08333333333333333	78	77	1/16	1/16	6/8	2	1	1/48			1/32	2/3		0	48	C3	3	921
1373/6	0.08333333333333333	78	77	1/12	1/12	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	922
2747/12	0.08333333333333333	78	77	5/48	5/48	6/8	2	1	1/48			1/32	2/3		1	55	G3	3	923
229	0.08333333333333333	78	77	1/8	1/8	6/8	2	1	1/48			1/32	2/3		0	48	C3	3	924
229	0.25	78	77	1/8	1/8	6/8	1	2	1/16			1/16	1		3	69	A4	4	913
229	0.25	78	77	1/8	1/8	6/8	1	2	1/16			1/16	1		3	81	A5	5	913
2749/12	0.08333333333333333	78	77	7/48	7/48	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	925
1375/6	0.08333333333333333	78	77	1/6	1/6	6/8	2	1	1/48			1/32	2/3		1	55	G3	3	926
917/4	0.08333333333333333	78	77	3/16	3/16	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	927
917/4	0.25	78	77	3/16	3/16	6/8	1	2	1/16			1/16	1		-2	70	Bb4	4	914
917/4	0.25	78	77	3/16	3/16	6/8	1	2	1/16			1/16	1		-2	82	Bb5	5	914
688/3	0.08333333333333333	78	77	5/24	5/24	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	928
2753/12	0.08333333333333333	78	77	11/48	11/48	6/8	2	1	1/48			1/32	2/3		1	55	G3	3	929
459/2	0.08333333333333333	78	77	1/4	1/4	6/8	2	1	1/48			1/32	2/3		-2	46	Bb2	2	930
459/2	0.375	78	77	1/4	1/4	6/8	1	2	3/32			1/16	3/2		5	71	B4	4	915
459/2	0.375	78	77	1/4	1/4	6/8	1	2	3/32			1/16	3/2		5	83	B5	5	915
2755/12	0.08333333333333333	78	77	13/48	13/48	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	931
689/3	0.08333333333333333	78	77	7/24	7/24	6/8	2	1	1/48			1/32	2/3		1	55	G3	3	932
919/4	0.08333333333333333	78	77	5/16	5/16	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	933
1379/6	0.08333333333333333	78	77	1/3	1/3	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	934
1839/8	0.125	78	77	11/32	11/32	6/8	1	2	1/32			1/32	1		0	72	C5	5	916
1839/8	0.125	78	77	11/32	11/32	6/8	1	2	1/32			1/32	1		0	84	C6	6	916
2759/12	0.08333333333333333	78	77	17/48	17/48	6/8	2	1	1/48			1/32	2/3		1	55	G3	3	935
230	0.08333333333333333	78	77	3/8	3/8	6/8	2	1	1/48			1/32	2/3		3	45	A2	2	936
230	0.5	78	77	3/8	3/8	6/8	1	2	1/8			1/8	1		0	72	C5	5	917
230	0.5	78	77	3/8	3/8	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	909
230	0.5	78	77	3/8	3/8	6/8	1	2	1/8			1/8	1		0	84	C6	6	917
2761/12	0.08333333333333333	78	77	19/48	19/48	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	937
1381/6	0.08333333333333333	78	77	5/12	5/12	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	938
921/4	0.08333333333333333	78	77	7/16	7/16	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	939
691/3	0.08333333333333333	78	77	11/24	11/24	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	940
2765/12	0.08333333333333333	78	77	23/48	23/48	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	941
461/2	0.08333333333333333	78	77	1/2	1/2	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	942
461/2	0.75	78	77	1/2	1/2	6/8	1	1	3/16			1/8	3/2		-1	77	F5	5	910
2767/12	0.08333333333333333	78	77	25/48	25/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	943
692/3	0.08333333333333333	78	77	13/24	13/24	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	944
923/4	0.08333333333333333	78	77	9/16	9/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	945
1385/6	0.08333333333333333	78	77	7/12	7/12	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	946
2771/12	0.08333333333333333	78	77	29/48	29/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	947
231	0.08333333333333333	78	77	5/8	5/8	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	948
2773/12	0.08333333333333333	78	77	31/48	31/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	949
1387/6	0.08333333333333333	78	77	2/3	2/3	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	950
925/4	0.08333333333333333	78	77	11/16	11/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	951
925/4	0.25	78	77	11/16	11/16	6/8	1	1	1/16			1/16	1		-6	78	Gb5	5	911
694/3	0.08333333333333333	78	77	17/24	17/24	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	952
2777/12	0.08333333333333333	78	77	35/48	35/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	953
463/2	0.08333333333333333	79	78	0	0	6/8	2	1	1/48			1/32	2/3		0	48	C3	3	965
463/2	1.0	79	78	0	0	6/8	2	2	1/4			1/4	1		0	48	C3	3	1001
463/2	1.5	79	78	0	0	6/8	1	2	3/8			1/4	3/2		-6	78	Gb5	5	964
463/2	0.5	79	78	0	0	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	954
2779/12	0.08333333333333333	79	78	1/48	1/48	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	966
695/3	0.08333333333333333	79	78	1/24	1/24	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	967
927/4	0.08333333333333333	79	78	1/16	1/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	968
1391/6	0.08333333333333333	79	78	1/12	1/12	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	969
2783/12	0.08333333333333333	79	78	5/48	5/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	970
232	0.08333333333333333	79	78	1/8	1/8	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	971
232	0.25	79	78	1/8	1/8	6/8	1	1	1/16			1/16	1		3	81	A5	5	955
2785/12	0.08333333333333333	79	78	7/48	7/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	972
1393/6	0.08333333333333333	79	78	1/6	1/6	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	973
929/4	0.08333333333333333	79	78	3/16	3/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	974
929/4	0.25	79	78	3/16	3/16	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	956
697/3	0.08333333333333333	79	78	5/24	5/24	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	975
2789/12	0.08333333333333333	79	78	11/48	11/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	976
465/2	0.08333333333333333	79	78	1/4	1/4	6/8	2	1	1/48			1/32	2/3		-6	54	Gb3	3	977
465/2	0.5	79	78	1/4	1/4	6/8	2	2	1/8			1/8	1		-6	54	Gb3	3	1002
465/2	0.375	79	78	1/4	1/4	6/8	1	1	3/32			1/16	3/2		5	83	B5	5	957
2791/12	0.08333333333333333	79	78	13/48	13/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	978
698/3	0.08333333333333333	79	78	7/24	7/24	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	979
931/4	0.08333333333333333	79	78	5/16	5/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	980
1397/6	0.08333333333333333	79	78	1/3	1/3	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	981
1863/8	0.125	79	78	11/32	11/32	6/8	1	1	1/32			1/32	1		0	84	C6	6	958
2795/12	0.08333333333333333	79	78	17/48	17/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	982
233	0.08333333333333333	79	78	3/8	3/8	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	983
233	1.5	79	78	3/8	3/8	6/8	2	2	3/8			1/4	3/2		-1	53	F3	3	1003
233	0.5	79	78	3/8	3/8	6/8	1	1	1/8			1/8	1		0	84	C6	6	959
2797/12	0.08333333333333333	79	78	19/48	19/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	984
1399/6	0.08333333333333333	79	78	5/12	5/12	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	985
933/4	0.08333333333333333	79	78	7/16	7/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	986
700/3	0.08333333333333333	79	78	11/24	11/24	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	987
2801/12	0.08333333333333333	79	78	23/48	23/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	988
467/2	0.08333333333333333	79	78	1/2	1/2	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	989
467/2	0.25	79	78	1/2	1/2	6/8	1	1	1/16			1/16	1		5	83	B5	5	960
2803/12	0.08333333333333333	79	78	25/48	25/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	990
701/3	0.08333333333333333	79	78	13/24	13/24	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	991
935/4	0.08333333333333333	79	78	9/16	9/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	992
935/4	0.25	79	78	9/16	9/16	6/8	1	1	1/16			1/16	1		0	84	C6	6	961
1403/6	0.08333333333333333	79	78	7/12	7/12	6/8	2	1	1/48			1/32	2/3		0	60	C4	4	993
2807/12	0.08333333333333333	79	78	29/48	29/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	994
234	0.08333333333333333	79	78	5/8	5/8	6/8	2	1	1/48			1/32	2/3		-7	59	Cb4	4	995
234	0.375	79	78	5/8	5/8	6/8	1	1	3/32			1/16	3/2		2	86	D6	6	962
2809/12	0.08333333333333333	79	78	31/48	31/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	996
1405/6	0.08333333333333333	79	78	2/3	2/3	6/8	2	1	1/48			1/32	2/3		-7	59	Cb4	4	997
937/4	0.08333333333333333	79	78	11/16	11/16	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	998
703/3	0.08333333333333333	79	78	17/24	17/24	6/8	2	1	1/48			1/32	2/3		-7	59	Cb4	4	999
1875/8	0.125	79	78	23/32	23/32	6/8	1	1	1/32			1/32	1		-3	87	Eb6	6	963
2813/12	0.08333333333333333	79	78	35/48	35/48	6/8	2	1	1/48			1/32	2/3		-3	63	Eb4	4	1000
469/2	1.0	80	79	0	0	6/8	2	2	1/4			1/4	1		0	48	C3	3	1049
469/2	0.08333333333333333	80	79	0	0	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1013
469/2	0.5	80	79	0	0	6/8	1	1	1/8			1/8	1		-3	75	Eb5	5	1004
469/2	0.5	80	79	0	0	6/8	1	1	1/8			1/8	1		-3	87	Eb6	6	1004
2815/12	0.08333333333333333	80	79	1/48	1/48	6/8	2	1	1/48			1/32	2/3		-2	58	Bb3	3	1014
704/3	0.08333333333333333	80	79	1/24	1/24	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1015
939/4	0.08333333333333333	80	79	1/16	1/16	6/8	2	1	1/48			1/32	2/3		-2	58	Bb3	3	1016
1409/6	0.08333333333333333	80	79	1/12	1/12	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1017
2819/12	0.08333333333333333	80	79	5/48	5/48	6/8	2	1	1/48			1/32	2/3		-2	58	Bb3	3	1018
235	0.08333333333333333	80	79	1/8	1/8	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1019
235	0.25	80	79	1/8	1/8	6/8	1	1	1/16			1/16	1		2	74	D5	5	1005
235	0.25	80	79	1/8	1/8	6/8	1	1	1/16			1/16	1		2	86	D6	6	1005
2821/12	0.08333333333333333	80	79	7/48	7/48	6/8	2	1	1/48			1/32	2/3		-2	58	Bb3	3	1020
1411/6	0.08333333333333333	80	79	1/6	1/6	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1021
941/4	0.08333333333333333	80	79	3/16	3/16	6/8	2	1	1/48			1/32	2/3		-2	58	Bb3	3	1022
941/4	0.25	80	79	3/16	3/16	6/8	1	1	1/16			1/16	1		-3	75	Eb5	5	1006
941/4	0.25	80	79	3/16	3/16	6/8	1	1	1/16			1/16	1		-3	87	Eb6	6	1006
706/3	0.08333333333333333	80	79	5/24	5/24	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1023
2825/12	0.08333333333333333	80	79	11/48	11/48	6/8	2	1	1/48			1/32	2/3		-2	58	Bb3	3	1024
471/2	0.5	80	79	1/4	1/4	6/8	2	2	1/8			1/8	1		-7	47	Cb3	3	1050
471/2	0.08333333333333333	80	79	1/4	1/4	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1025
471/2	0.375	80	79	1/4	1/4	6/8	1	1	3/32			1/16	3/2		4	76	E5	5	1007
471/2	0.375	80	79	1/4	1/4	6/8	1	1	3/32			1/16	3/2		1	79	G5	5	1007
471/2	0.375	80	79	1/4	1/4	6/8	1	1	3/32			1/16	3/2		4	88	E6	6	1007
2827/12	0.08333333333333333	80	79	13/48	13/48	6/8	2	1	1/48			1/32	2/3		3	57	A3	3	1026
707/3	0.08333333333333333	80	79	7/24	7/24	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1027
943/4	0.08333333333333333	80	79	5/16	5/16	6/8	2	1	1/48			1/32	2/3		3	57	A3	3	1028
1415/6	0.08333333333333333	80	79	1/3	1/3	6/8	2	1	1/48			1/32	2/3		-3	51	Eb3	3	1029
1887/8	0.125	80	79	11/32	11/32	6/8	1	1	1/32			1/32	1		-1	77	F5	5	1008
1887/8	0.125	80	79	11/32	11/32	6/8	1	1	1/32			1/32	1		-1	89	F6	6	1008
2831/12	0.08333333333333333	80	79	17/48	17/48	6/8	2	1	1/48			1/32	2/3		3	57	A3	3	1030
236	1.5	80	79	3/8	3/8	6/8	2	2	3/8			1/4	3/2		-2	46	Bb2	2	1051
236	0.08333333333333333	80	79	3/8	3/8	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1031
236	1.0	80	79	3/8	3/8	6/8	1	2	1/4			1/4	1		-1	77	F5	5	1012
236	0.5	80	79	3/8	3/8	6/8	1	1	1/8			1/8	1		-4	80	Ab5	5	1009
236	1.0	80	79	3/8	3/8	6/8	1	2	1/4			1/4	1		-1	89	F6	6	1012
2833/12	0.08333333333333333	80	79	19/48	19/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1032
1417/6	0.08333333333333333	80	79	5/12	5/12	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1033
945/4	0.08333333333333333	80	79	7/16	7/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1034
709/3	0.08333333333333333	80	79	11/24	11/24	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1035
2837/12	0.08333333333333333	80	79	23/48	23/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1036
473/2	0.08333333333333333	80	79	1/2	1/2	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1037
473/2	0.75	80	79	1/2	1/2	6/8	1	1	3/16			1/8	3/2		-2	82	Bb5	5	1010
2839/12	0.08333333333333333	80	79	25/48	25/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1038
710/3	0.08333333333333333	80	79	13/24	13/24	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1039
947/4	0.08333333333333333	80	79	9/16	9/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1040
1421/6	0.08333333333333333	80	79	7/12	7/12	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1041
2843/12	0.08333333333333333	80	79	29/48	29/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1042
237	0.08333333333333333	80	79	5/8	5/8	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1043
2845/12	0.08333333333333333	80	79	31/48	31/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1044
1423/6	0.08333333333333333	80	79	2/3	2/3	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1045
949/4	0.08333333333333333	80	79	11/16	11/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1046
949/4	0.25	80	79	11/16	11/16	6/8	1	1	1/16			1/16	1		-7	83	Cb6	6	1011
712/3	0.08333333333333333	80	79	17/24	17/24	6/8	2	1	1/48			1/32	2/3		2	50	D3	3	1047
2849/12	0.08333333333333333	80	79	35/48	35/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1048
475/2	0.16666666666666666	81	80	0	0	6/8	2	1	1/24			1/16	2/3		-1	41	F2	2	1064
475/2	1.0	81	80	0	0	6/8	2	2	1/4			1/4	1		-1	41	F2	2	1094
475/2	1.5	81	80	0	0	6/8	1	2	3/8			1/4	3/2		-7	83	Cb6	6	1063
475/2	0.5	81	80	0	0	6/8	1	1	1/8			1/8	1		-3	87	Eb6	6	1052
713/3	0.08333333333333333	81	80	1/24	1/24	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	1065
951/4	0.08333333333333333	81	80	1/16	1/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1066
1427/6	0.08333333333333333	81	80	1/12	1/12	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	1067
2855/12	0.08333333333333333	81	80	5/48	5/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1068
238	0.08333333333333333	81	80	1/8	1/8	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	1069
238	0.25	81	80	1/8	1/8	6/8	1	1	1/16			1/16	1		2	86	D6	6	1053
2857/12	0.08333333333333333	81	80	7/48	7/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1070
1429/6	0.08333333333333333	81	80	1/6	1/6	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	1071
953/4	0.08333333333333333	81	80	3/16	3/16	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1072
953/4	0.25	81	80	3/16	3/16	6/8	1	1	1/16			1/16	1		-3	87	Eb6	6	1054
715/3	0.08333333333333333	81	80	5/24	5/24	6/8	2	1	1/48			1/32	2/3		-1	53	F3	3	1073
2861/12	0.08333333333333333	81	80	11/48	11/48	6/8	2	1	1/48			1/32	2/3		-4	56	Ab3	3	1074
477/2	0.08333333333333333	81	80	1/4	1/4	6/8	2	2	1/48			1/32	2/3		-4	56	Ab3	3	1095
477/2	0.5	81	80	1/4	1/4	6/8	2	1	1/8			1/8	1		-4	56	Ab3	3	1075
