key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
46	F	vi	20	14	11	78.6	4	7	3 6 5 6 5 4 3 2 1 #7 1 3 #3 4	['6 6 5 5 5 5 5 6 5 4 3 2 1 1 #7 1', '3 #3']	['VI Ger6 V V(64) V7 V(64) V7 VIM7 V V2 i6 #viio6 i VI6 V65(2) i', 'i6 V65/iv']	['5 5 5 5 5 6', '#7 1', '3 #3']	['V V(64) V7 V(64) V7 VIM7', 'V65(2) i', 'i6 V65/iv']	['6 6 5 5 5 5 5', '6 5 4 3 2 1 1 #7']	['VI Ger6 V V(64) V7 V(64) V7', 'VIM7 V V2 i6 #viio6 i VI6 V65(2)']	('ABC', 'n01op18-1_04', 185)	('ABC', 'n01op18-1_04', 204)
47	F	ii	6	6	2	33.3	0	2	1 6 5 3 1 7	['6 5', '1']	['VI V(+b2)', 'i']	[]	[]	['6 5', '1']	['VI V(+b2)', 'i']	('ABC', 'n01op18-1_04', 205)	('ABC', 'n01op18-1_04', 210)
48	F	v	10	8	5	62.5	1	4	3 1 7 6 5 4 5 1	['1 7 6 5 4 5 5']	['i VII VI i64 iv V(+2) V7']	['4 5 5']	['iv V(+2) V7']	['1 7 6 5 4']	['i VII VI i64 iv']	('ABC', 'n01op18-1_04', 211)	('ABC', 'n01op18-1_04', 220)
49	F	i	7	5	2	40.0	0	2	1 3 1 7 6	['1 1 7 7']	['i VI6 V43(4)/VI V43/VI']	[]	[]	['1 1 7 7']	['i VI6 V43(4)/VI V43/VI']	('ABC', 'n01op18-1_04', 221)	('ABC', 'n01op18-1_04', 227)
50	F	bVI	20	20	10	50.0	1	9	7 6 5 4 3 1 7 5 4 3 1 2 7 5 4 3 1 6 4 2	['7 6 5 4 3', '1 7', '5 4 3', '1 2', '5 4 3']	['V6 vi7 V7 V2 I6', 'I V65', 'V V2 I6', 'I V43', 'V V2 I6']	['1 2']	['I V43']	['7 6 5 4 3', '1 7', '5 4 3', '5 4 3']	['V6 vi7 V7 V2 I6', 'I V65', 'V V2 I6', 'V V2 I6']	('ABC', 'n01op18-1_04', 228)	('ABC', 'n01op18-1_04', 247)
51	F	V	15	13	5	38.5	2	3	7 5 1 2 7 5 4 3 1 2 7 5 4	['1 2', '5 4 3', '1 2', '5']	['I V43', 'V V2 I6', 'I V43', 'V']	['1 2', '1 2']	['I V43', 'I V43']	['5 4 3', '5']	['V V2 I6', 'V']	('ABC', 'n01op18-1_04', 248)	('ABC', 'n01op18-1_04', 262)
52	F	v	8	8	4	50.0	0	4	3 1 6 5 4 3 1 7	['6 5 4 3', '1']	['VI V(+2) V2 i6', 'i']	[]	[]	['6 5 4 3', '1']	['VI V(+2) V2 i6', 'i']	('ABC', 'n01op18-1_04', 263)	('ABC', 'n01op18-1_04', 270)
53	F	i	9	8	3	37.5	3	0	3 1 5 #7 1 3 #3 4	['#7 1', '3 #3']	['V65 i', 'i6 V65/iv']	['#7 1', '3 #3']	['V65 i', 'i6 V65/iv']	[]	[]	('ABC', 'n01op18-1_04', 271)	('ABC', 'n01op18-1_04', 279)
54	F	bIII	4	4	2	50.0	0	2	5 4 3 1	['5 4 3']	['V7 V2 I6']	[]	[]	['5 4 3']	['V7 V2 I6']	('ABC', 'n01op18-1_04', 280)	('ABC', 'n01op18-1_04', 283)
55	F	i	26	25	11	44.0	1	10	6 4 3 b2 1 7 5 4 3 2 1 3 1 6 5 #4 5 3 5 3 5 3 5 3 5	['4 3 b2 1 7', '5 4 3 2 1', '6 5 #4 5']	['iv i6 viio65 VI6 v6', 'V V2 i6 V43 i', 'VI i64 viio7/V V']	['#4 5']	['viio7/V V']	['4 3 b2 1 7', '5 4 3 2 1', '6 5 #4']	['iv i6 viio65 VI6 v6', 'V V2 i6 V43 i', 'VI i64 viio7/V']	('ABC', 'n01op18-1_04', 284)	('ABC', 'n01op18-1_04', 309)
56	F	VI	19	17	7	41.2	3	4	7 1 2 7 5 4 3 1 3 1 2 7 5 4 3 1 b6	['7 7 1 2', '5 4 3', '1 2', '5 4 3']	['VII iii64 I V43', 'V V2 I6', 'I V43', 'V7 V2 I6']	['7 7 1 2', '1 2']	['VII iii64 I V43', 'I V43']	['5 4 3', '5 4 3']	['V V2 I6', 'V7 V2 I6']	('ABC', 'n01op18-1_04', 310)	('ABC', 'n01op18-1_04', 328)
57	F	bVII	5	1	0	0.0	0	0	5	[]	[]	[]	[]	[]	[]	('ABC', 'n01op18-1_04', 329)	('ABC', 'n01op18-1_04', 333)
58	F	i	3	2	1	50.0	0	1	6 5	['6 5']	['Ger6 V']	[]	[]	['6 5']	['Ger6 V']	('ABC', 'n01op18-1_04', 334)	('ABC', 'n01op18-1_04', 336)
59	F	ii	5	4	2	50.0	1	1	6 5 #7 1	['6 5 5', '#7']	['Ger6 V V(+9)', 'V6(+2)']	['#7']	['V6(+2)']	['6 5 5']	['Ger6 V V(+9)']	('ABC', 'n01op18-1_04', 337)	('ABC', 'n01op18-1_04', 341)
60	F	I	29	26	13	50.0	7	6	2 7 1 7 6 5 2 5 4 5 b6 5 b6 5 1 2 7 5 3 1 5 7 1 5 7 1	['7 1 1 7 6 6 5', '5 4 5 b6 5 b6 5', '1 1 2', '7 1', '7']	['V65 I(+4) I V6 vi7 viio6/V V', 'V V2 V7 iv6 V7 iv6 V7', 'I I V43', 'V65 I', 'V65']	['7 1 1', '4 5 b6', '5 b6', '1 1 2', '7 1', '7']	['V65 I(+4) I', 'V2 V7 iv6', 'V7 iv6', 'I I V43', 'V65 I', 'V65']	['1 1 7 6 6 5', '5 4', 'b6 5', 'b6 5']	['I(+4) I V6 vi7 viio6/V V', 'V V2', 'iv6 V7', 'iv6 V7']	('ABC', 'n01op18-1_04', 342)	('ABC', 'n01op18-1_04', 370)
61	F	V	6	5	3	60.0	3	0	3 4 #4 5 1	['3 4 #4 5 5']	['I6 IV V65/V V(64) V7']	['3 4 #4 5 5']	['I6 IV V65/V V(64) V7']	[]	[]	('ABC', 'n01op18-1_04', 371)	('ABC', 'n01op18-1_04', 376)
62	F	I	49	43	19	44.2	11	8	1 2 5 3 1 7 1 5 7 1 5 7 1 #1 2 #5 6 #4 5 1 4 5 1 7 1 3 6 5 6 1 4 1 4 3 6 2 1 7 5 1 7 6 2	['1 2', '1 7 1', '7 1', '7 1 #1 2', '#5 6', '#4 5 5', '4 5', '1 7 1 1', '6 5 6', '4 4 3', '2 1 7', '1 7 6']	['I viio6', 'I V65 I', 'V65 I', 'V65 I #viio7/ii ii', '#viio7/vi vi', 'V65/V V(64) V7', 'V2 V7', 'I V6 I(4+2) I', 'vi V vi', 'IV ii6 V64/ii', 'ii V2/V V6', 'I V6 vi7']	['1 2', '7 1', '7 1', '7 1 #1 2', '#5 6', '#4 5 5', '4 5', '7 1 1', '5 6']	['I viio6', 'V65 I', 'V65 I', 'V65 I #viio7/ii ii', '#viio7/vi vi', 'V65/V V(64) V7', 'V2 V7', 'V6 I(4+2) I', 'V vi']	['1 7', '1 7', '6 5', '4 4 3', '2 1 7', '1 7 6']	['I V65', 'I V6', 'vi V', 'IV ii6 V64/ii', 'ii V2/V V6', 'I V6 vi7']	('ABC', 'n01op18-1_04', 377)	('ABC', 'n01op18-1_04', 426)
63	F	V	16	15	9	60.0	8	1	1 2 3 4 7 1 5 7 1 2 1 2 3 1 3	['1 2 3 4', '7 1', '7 1 2 1 2 3 3']	['I V43 I6 V2', 'V65 I', 'V6 I(6) V43 I V43 I6 V65/IV']	['1 2 3 4', '7 1', '7 1 2', '1 2 3 3']	['I V43 I6 V2', 'V65 I', 'V6 I(6) V43', 'I V43 I6 V65/IV']	['2 1']	['V43 I']	('ABC', 'n01op18-1_04', 427)	('ABC', 'n01op18-1_04', 442)
64	F	I	46	39	20	51.3	16	4	1 7 3 4 5 7 1 7 2 1 2 3 4 7 1 7 1 #5 6 3 4 5 7 1 #5 6 3 4 #1 2 5 1 5 1 5 1 4 5 b3	['1 7', '3 4 5', '7 1 7', '2 1 2 3 4', '7 1 7 1', '#5 6', '3 4 4 4 5 5', '7 1', '#5 6', '3 4', '#1 2', '4 5 5']	['I V65', 'I6 V2 V', 'V6 I V6', 'V43 I V43 I6 V2', 'V65 I V65 I', 'V65/vi vi', 'V65/IV IV IV ii6 V(64) V7', 'V65 I', 'V65/vi vi', 'V65/IV IV', 'V65/ii ii', 'ii6 V(64) V7']	['3 4 5', '7 1', '1 2 3 4', '7 1', '7 1', '#5 6', '3 4 4 4 5 5', '7 1', '#5 6', '3 4', '#1 2', '4 5 5']	['I6 V2 V', 'V6 I', 'I V43 I6 V2', 'V65 I', 'V65 I', 'V65/vi vi', 'V65/IV IV IV ii6 V(64) V7', 'V65 I', 'V65/vi vi', 'V65/IV IV', 'V65/ii ii', 'ii6 V(64) V7']	['1 7', '1 7', '2 1', '1 7']	['I V65', 'I V6', 'V43 I', 'I V65']	('ABC', 'n01op18-1_04', 443)	('ABC', 'n01op18-1_04', 489)
65	F	i	15	13	1	7.7	1	0	1 5 3 1 5 3 1 4 5 1 5 1 5	['4 5 5']	['iio6 V(64) V7']	['4 5 5']	['iio6 V(64) V7']	[]	[]	('ABC', 'n01op18-1_04', 490)	('ABC', 'n01op18-1_04', 504)
66	F	I	91	88	32	36.4	19	13	1 7 1 4 2 1 6 b7 5 6 4 5 1 4 5 3 6 #4 #5 #1 #4 7 4 5 3 7 5 1 2 5 4 5 3 1 7 2 4 3 1 4 5 1 4 5 1 7 1 7 1 7 1 7 1 b7 6 4 3 4 2 5 3 1 4 3 4 #4 5 1 3 5 1 3 5 1 3 5 1 3 5 1 3 5 1 3 5 1 5 1	['1 7 1', '2 1', '6 b7', '5 6', '4 5', '4 5', '#4 #5', '4 5', '1 2', '5 4 5', '1 7', '4 3', '4 5', '4 5', '1 7 1 7 1 7 1 7 1 b7 6', '4 3 4', '4 3 4 #4 5 5']	['I V65 I', 'V43 I', 'IV6 V2/IV', 'V64/IV IV6', 'IV V43/IV', 'IV V43/IV', 'viio7/V #viio7/vi', 'viio43 V7', 'I V43', 'V7 V2 V7', 'I V65', 'V2 I6', 'IV V7', 'IV V7', 'I V65 I V65 I V65 I V65 I V2/IV IV6', 'IV V65/IV IV', 'V2 I6 ii65 viio/V V(64) V7']	['7 1', '6 b7', '5 6', '4 5', '4 5', '#4 #5', '4 5', '1 2', '4 5', '4 5', '4 5', '7 1', '7 1', '7 1', '7 1', '3 4', '3 4 #4 5 5']	['V65 I', 'IV6 V2/IV', 'V64/IV IV6', 'IV V43/IV', 'IV V43/IV', 'viio7/V #viio7/vi', 'viio43 V7', 'I V43', 'V2 V7', 'IV V7', 'IV V7', 'V65 I', 'V65 I', 'V65 I', 'V65 I', 'V65/IV IV', 'I6 ii65 viio/V V(64) V7']	['1 7', '2 1', '5 4', '1 7', '4 3', '1 7', '1 7', '1 7', '1 7', '1 b7 6', '4 3', '4 3']	['I V65', 'V43 I', 'V7 V2', 'I V65', 'V2 I6', 'I V65', 'I V65', 'I V65', 'I V65', 'I V2/IV IV6', 'IV V65/IV', 'V2 I6']	('ABC', 'n01op18-1_04', 505)	('ABC', 'n01op18-1_04', 597)
67	G	I	42	40	17	42.5	11	6	1 5 1 6 4 5 3 1 6 4 5 1 2 3 1 5 1 2 3 1 5 6 b6 5 7 1 6 4 5 1 5 1 2 1 7 3 6 7 6 #5	['4 5', '4 5', '1 1 2 3', '1 2 3', '5 6 b6 5', '7 1', '4 5', '1 2 1 7', '6 7 6']	['ii65 V7', 'ii65 V7', 'I I V43 I6', 'I V43 I6', 'V IV6 iv6 V7', 'V65 I', 'ii65 V7', 'I V43 I V6', 'vi V43/vi vi']	['4 5', '4 5', '1 1 2 3', '1 2 3', '5 6', '7 1', '4 5', '1 2', '6 7']	['ii65 V7', 'ii65 V7', 'I I V43 I6', 'I V43 I6', 'V IV6', 'V65 I', 'ii65 V7', 'I V43', 'vi V43/vi']	['6 b6 5', '2 1 7', '7 6']	['IV6 iv6 V7', 'V43 I V6', 'V43/vi vi']	('ABC', 'n02op18-2_01', 0)	('ABC', 'n02op18-2_01', 41)
68	G	V	44	39	20	51.3	7	13	2 1 7 1 2 1 5 1 5 1 5 1 4 3 7 1 #5 6 #4 5 2 5 4 3 4 5 1 4 3 2 1 7 6 2 5 2 5 4 3	['2 2 1 7 1 2 1', '4 3', '7 1', '#5 6', '#4 5', '5 4 4 3 4 5 5', '4 3 2 1 7 6', '5 4']	['ii V43 I V6 i V43 i', 'V2 I6', 'viio7 I', '#viio7/vi vi', 'V65/V V', 'V2/ii ii6 V2 I6 ii6 V(64) V7', 'V2 I6 V43 I V6 vi7', 'V2/ii ii6']	['7 1 2', '7 1', '#5 6', '#4 5', '3 4 5 5']	['V6 i V43', 'viio7 I', '#viio7/vi vi', 'V65/V V', 'I6 ii6 V(64) V7']	['2 2 1 7', '2 1', '4 3', '5 4 4 3', '4 3 2 1 7 6', '5 4']	['ii V43 I V6', 'V43 i', 'V2 I6', 'V2/ii ii6 V2 I6', 'V2 I6 V43 I V6 vi7', 'V2/ii ii6']	('ABC', 'n02op18-2_01', 42)	('ABC', 'n02op18-2_01', 85)
69	G	iii	14	9	3	33.3	2	1	4 5 6 5 1 5 1 5 1	['4 5 6 5']	['iv V43/iv Ger6 V']	['4 5 6']	['iv V43/iv Ger6']	['6 5']	['Ger6 V']	('ABC', 'n02op18-2_01', 86)	('ABC', 'n02op18-2_01', 99)
70	G	V	6	5	1	20.0	0	1	5 4 2 5 1	['5 4']	['#viio43/ii ii6']	[]	[]	['5 4']	['#viio43/ii ii6']	('ABC', 'n02op18-2_01', 100)	('ABC', 'n02op18-2_01', 105)
71	G	iii	11	6	0	0.0	0	0	5 1 5 1 5 1	[]	[]	[]	[]	[]	[]	('ABC', 'n02op18-2_01', 106)	('ABC', 'n02op18-2_01', 116)
72	G	V	58	55	27	49.1	16	11	5 4 5 1 4 3 7 1 4 3 5 1 4 3 7 1 4 3 #1 2 7 5 7 1 b7 6 3 4 2 3 7 1 #5 6 #4 5 #5 6 #4 5 #4 5 1 7 6 5 1 4 5 3 1 6 4 5 1	['5 4 5 5', '4 3', '7 1', '4 3', '4 3', '7 1', '4 3', '#1 2', '7 1 b7 6', '3 4', '2 3', '7 1', '#5 6', '#4 5 #5 6', '#4 5 5 #4 5', '1 7 6 5 5', '4 5', '4 5']	['#viio43/ii ii6 V(64) V7', 'V2 I6', 'V65 I', 'V2 I6', 'V2 I6', 'V65 I', 'V2 I6', 'V6/ii ii', 'V65 I V2/IV IV6', 'I6 IV', 'V43 I6', 'V65 I', 'V6/vi vi', 'vii%7/V V(64) V6/vi vi', 'vii%7/V V(64) V7 viio7/V V(64)', 'I V65 viio65/V V(64) V', 'ii65 V7', 'ii65 V7']	['4 5 5', '7 1', '7 1', '#1 2', '7 1', '3 4', '2 3', '7 1', '#5 6', '#4 5 #5 6', '#4 5 5', '#4 5', '4 5', '4 5']	['ii6 V(64) V7', 'V65 I', 'V65 I', 'V6/ii ii', 'V65 I', 'I6 IV', 'V43 I6', 'V65 I', 'V6/vi vi', 'vii%7/V V(64) V6/vi vi', 'vii%7/V V(64) V7', 'viio7/V V(64)', 'ii65 V7', 'ii65 V7']	['5 4', '4 3', '4 3', '4 3', '4 3', '1 b7 6', '5 5 #4', '1 7 6 5 5']	['#viio43/ii ii6', 'V2 I6', 'V2 I6', 'V2 I6', 'V2 I6', 'I V2/IV IV6', 'V(64) V7 viio7/V', 'I V65 viio65/V V(64) V']	('ABC', 'n02op18-2_01', 117)	('ABC', 'n02op18-2_01', 174)
73	G	v	14	14	4	28.6	3	1	6 4 5 3 1 6 4 5 1 5 1 2 1 5	['4 5', '4 5', '1 2 1']	['ii65 V7', 'ii65 V7', 'i V43 i']	['4 5', '4 5', '1 2']	['ii65 V7', 'ii65 V7', 'i V43']	['2 1']	['V43 i']	('ABC', 'n02op18-2_01', 175)	('ABC', 'n02op18-2_01', 188)
74	G	bIII	5	5	2	40.0	1	1	5 1 2 1 5	['1 2 1']	['I V43 I']	['1 2']	['I V43']	['2 1']	['V43 I']	('ABC', 'n02op18-2_01', 189)	('ABC', 'n02op18-2_01', 193)
75	G	iv	6	6	3	50.0	1	2	1 2 1 #7 5 3	['1 2 1 #7']	['i V43 i V6']	['1 2']	['i V43']	['2 1 #7']	['V43 i V6']	('ABC', 'n02op18-2_01', 194)	('ABC', 'n02op18-2_01', 199)
76	G	bVI	29	28	10	35.7	5	5	5 1 5 3 5 3 5 3 5 1 2 3 1 5 3 1 5 4 2 1 b7 5 6 5 4 #4 5 7	['1 2 3', '5 4', '2 1 1 b7', '5 6 5 4 #4 5']	['I V43 I6', 'V(4) V2', 'V43 I(4) I V2/IV', 'V43/IV IV6 I64 ii65 V65/V V']	['1 2 3', '5 6', '4 #4 5']	['I V43 I6', 'V43/IV IV6', 'ii65 V65/V V']	['5 4', '2 1 1 b7', '6 5 4']	['V(4) V2', 'V43 I(4) I V2/IV', 'IV6 I64 ii65']	('ABC', 'n02op18-2_01', 201)	('ABC', 'n02op18-2_01', 229)
77	G	biii	3	2	0	0.0	0	0	5 1	[]	[]	[]	[]	[]	[]	('ABC', 'n02op18-2_01', 230)	('ABC', 'n02op18-2_01', 232)
78	G	bvii	8	7	2	28.6	1	1	4 5 1 5 2 4 #3	['4 5 5', '4']	['iv V7(4) V7', 'ii%2/iv']	['4 5 5']	['iv V7(4) V7']	['4']	['ii%2/iv']	('ABC', 'n02op18-2_01', 233)	('ABC', 'n02op18-2_01', 240)
79	G	i	17	9	3	33.3	1	2	2 5 1 2 4 #3 5 #4 #6	['1 2 2 2', '4 4 #3 #3', '5 5 #4']	['i V43(#7) V43 #viio65', '#viio43 ii%2/iv V65/iv #viio65/ii', '#viio43/ii ii%2/v V65/v']	['1 2 2 2']	['i V43(#7) V43 #viio65']	['4 4 #3 #3', '5 5 #4']	['#viio43 ii%2/iv V65/iv #viio65/ii', '#viio43/ii ii%2/v V65/v']	('ABC', 'n02op18-2_01', 241)	('ABC', 'n02op18-2_01', 257)
80	G	I	32	27	9	33.3	3	6	7 5 3 7 5 3 1 7 5 3 6 5 4 3 1 6 5 #4 5 1 2 3 1 5 1 5 2	['1 7', '6 5 4 3', '6 5 #4 5 5', '1 1 2 3']	['I V65', 'vi V(4) V2 I6', 'ii43 V(64) viio/V V(4) V7', 'I I V43 I6']	['#4 5 5', '1 1 2 3']	['viio/V V(4) V7', 'I I V43 I6']	['1 7', '6 5 4 3', '6 5 #4']	['I V65', 'vi V(4) V2 I6', 'ii43 V(64) viio/V']	('ABC', 'n02op18-2_01', 258)	('ABC', 'n02op18-2_01', 289)
81	G	vi	20	19	9	47.4	6	3	1 3 5 6 5 6 5 6 5 1 4 5 1 4 5 #3 1 4 5	['5 6 5 6 5 6 5', '4 5', '4 5', '4']	['V VI V7 Ger6 V7 Ger6 V', 'iv V7', 'ii%65 V7', 'iio6']	['5 6', '5 6', '5 6', '4 5', '4 5', '4']	['V VI', 'V7 Ger6', 'V7 Ger6', 'iv V7', 'ii%65 V7', 'iio6']	['6 5', '6 5', '6 5']	['VI V7', 'Ger6 V7', 'Ger6 V']	('ABC', 'n02op18-2_01', 290)	('ABC', 'n02op18-2_01', 309)
82	G	I	47	39	18	46.2	9	9	6 4 5 1 6 2 7 1 6 7 1 5 2 5 2 5 1 4 3 7 1 #5 6 #4 5 2 5 4 3 4 5 1 4 3 2 1 7 6 5	['4 5', '7 7 1', '6 7 7 1 1', '4 3', '7 1', '#5 6', '#4 5', '5 4 4 3 4 5 5', '4 3 2 1 7 6 6']	['ii6 V7', 'V6 viio I', 'viio6/V V6 viio vi6 viio43/V', 'V2 I6', '#viio65/vi vi6', '#viio7/vi vi', 'V65/V V', 'V2/ii ii6 V2 I6 ii6 V(64) V7', 'V2 I6 V43 I V6 vi7 V43/V']	['4 5', '7 7 1', '6 7 7 1 1', '7 1', '#5 6', '#4 5', '3 4 5 5']	['ii6 V7', 'V6 viio I', 'viio6/V V6 viio vi6 viio43/V', '#viio65/vi vi6', '#viio7/vi vi', 'V65/V V', 'I6 ii6 V(64) V7']	['4 3', '5 4 4 3', '4 3 2 1 7 6 6']	['V2 I6', 'V2/ii ii6 V2 I6', 'V2 I6 V43 I V6 vi7 V43/V']	('ABC', 'n02op18-2_01', 310)	('ABC', 'n02op18-2_01', 356)
83	G	vi	23	18	11	61.1	5	6	4 7 6 5 4 5 6 5 #7 1 5 #7 1 5 #7 1 7 6	['7 6 5 4 5 6 6 5 5', '#7 1 1', '#7 1 1', '#7 1 1 7']	['#viio64/iv iv6 V43/iv iv i64 iv6 Ger6 V V(6)', 'V65 i(4+2) i', 'V65 i(4+2) i', 'V65 i(4+2) i #viio43/iv']	['4 5 6 6', '#7 1 1', '#7 1 1', '#7 1 1']	['iv i64 iv6 Ger6', 'V65 i(4+2) i', 'V65 i(4+2) i', 'V65 i(4+2) i']	['7 6 5 4', '6 6 5 5', '1 1 7']	['#viio64/iv iv6 V43/iv iv', 'iv6 Ger6 V V(6)', 'i(4+2) i #viio43/iv']	('ABC', 'n02op18-2_01', 357)	('ABC', 'n02op18-2_01', 379)
84	G	I	5	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('ABC', 'n02op18-2_01', 380)	('ABC', 'n02op18-2_01', 384)
85	G	vi	12	9	4	44.4	3	1	#7 1 5 #7 1 5 #7 1 7	['#7 1 1', '#7 1 1', '#7 1 1']	['V65 i(4+2) i', 'V65 i(4+2) i', 'V65 i(4+2) i']	['#7 1 1', '#7 1 1', '#7 1 1']	['V65 i(4+2) i', 'V65 i(4+2) i', 'V65 i(4+2) i']	['1 1']	['i(4+2) i']	('ABC', 'n02op18-2_01', 385)	('ABC', 'n02op18-2_01', 396)
86	G	I	89	77	39	50.6	28	11	4 5 1 4 3 7 1 4 3 7 1 4 3 7 1 4 3 4 #1 2 7 5 6 7 1 b7 6 3 4 2 3 7 1 #5 6 #4 5 7 6 #4 5 1 7 6 5 1 6 4 5 3 1 6 4 5 1 2 3 2 3 5 #5 6 7 1 2 3 5 1 6 4 5 3 1 6 4 5 1	['4 5 5', '4 3', '7 1', '4 3', '7 1', '4 3', '7 1', '4 3 3 4', '#1 2', '5 5 6 7 1 b7 6', '3 4', '2 3', '7 1', '#5 6', '#4 5', '7 6', '#4 5 5', '1 1 7 6 5 5', '4 5', '4 5', '1 1 2 3 2 3', '5 #5 6 7 7 7 1 2 2 3', '4 5', '4 5']	['ii6 V(64) V7', 'V2 I6', 'V65 I', 'V2 I6', 'V65 I', 'V2 I6', 'V65 I', 'V2 I6 III IV', 'V6/ii ii', 'V V7(9) vi7 V65 I V2/IV IV6', 'V65/IV IV', 'V43 I6', 'V6 I', 'V6(+6)/vi vi', 'vii%7/V V(64)', 'V6(+6) vi', 'vii%7/V V(64) V7', 'I I viio viio65/V V(64) V', 'ii6 V7', 'ii6 V7', 'I I V43 I6 ii7 V65/IV', 'V43/IV V65/vi vi V43/vi #viio65/vi V65 I V43 viio65 I6', 'ii6 V7', 'ii6 V7']	['4 5 5', '7 1', '7 1', '7 1', '3 3 4', '#1 2', '5 5 6 7 1', '3 4', '2 3', '7 1', '#5 6', '#4 5', '#4 5 5', '4 5', '4 5', '1 1 2 3', '2 3', '5 #5 6 7 7 7 1 2 2 3', '4 5', '4 5']	['ii6 V(64) V7', 'V65 I', 'V65 I', 'V65 I', 'I6 III IV', 'V6/ii ii', 'V V7(9) vi7 V65 I', 'V65/IV IV', 'V43 I6', 'V6 I', 'V6(+6)/vi vi', 'vii%7/V V(64)', 'vii%7/V V(64) V7', 'ii6 V7', 'ii6 V7', 'I I V43 I6', 'ii7 V65/IV', 'V43/IV V65/vi vi V43/vi #viio65/vi V65 I V43 viio65 I6', 'ii6 V7', 'ii6 V7']	['4 3', '4 3', '4 3', '4 3 3', '1 b7 6', '7 6', '1 1 7 6 5 5', '3 2']	['V2 I6', 'V2 I6', 'V2 I6', 'V2 I6 III', 'I V2/IV IV6', 'V6(+6) vi', 'I I viio viio65/V V(64) V', 'I6 ii7']	('ABC', 'n02op18-2_01', 397)	('ABC', 'n02op18-2_01', 485)
87	C	I	23	17	5	29.4	3	2	1 2 1 5 #5 6 4 2 5 1 3 5 1 3 5 1 7	['1 2 2 1', '5 5 5 #5 6', '1']	['I V43(4) V43 I', 'V(64) V V7 #viio7/vi vi', 'V2/V']	['1 2 2', '5 5 5 #5 6']	['I V43(4) V43', 'V(64) V V7 #viio7/vi vi']	['2 2 1', '1']	['V43(4) V43 I', 'V2/V']	('ABC', 'n02op18-2_02', 0)	('ABC', 'n02op18-2_02', 22)
88	C	V	11	7	4	57.1	3	1	4 3 4 #4 5 1 3	['4 3 4 4 #4 5 5 5']	['V2 I6 IV ii6 viio7/V V(64+2) V7(4) V7']	['3 4 4 #4 5 5 5']	['I6 IV ii6 viio7/V V(64+2) V7(4) V7']	['4 3']	['V2 I6']	('ABC', 'n02op18-2_02', 23)	('ABC', 'n02op18-2_02', 33)
89	C	I	24	19	9	47.4	3	6	4 3 7 1 5 4 3 7 1 5 1 6 b6 5 1 4 3 7 1	['4 3', '7 1', '5 5 5 4 3', '7 1', '6 6 b6 5 5', '4 3', '7 1']	['V2 I6', 'V65 I', 'V(64) V V V2 I6', 'V65 I', 'IV6 ii43 Ger6 V(64) V7', 'V2 I6', 'V65 I']	['7 1', '7 1', '7 1']	['V65 I', 'V65 I', 'V65 I']	['4 3', '5 5 5 4 3', '6 6 b6 5 5', '4 3']	['V2 I6', 'V(64) V V V2 I6', 'IV6 ii43 Ger6 V(64) V7', 'V2 I6']	('ABC', 'n02op18-2_02', 34)	('ABC', 'n02op18-2_02', 57)
90	C	IV	8	6	1	16.7	1	0	1 2 5 1 5 1	['1 2']	['I ii']	['1 2']	['I ii']	[]	[]	('ABC', 'n02op18-2_02', 58)	('ABC', 'n02op18-2_02', 65)
91	C	I	9	9	1	11.1	1	0	4 1 5 1 4 5 7 5 1	['4 5']	['ii6 V(64)']	['4 5']	['ii6 V(64)']	[]	[]	('ABC', 'n02op18-2_02', 66)	('ABC', 'n02op18-2_02', 74)
92	C	IV	35	29	11	37.9	2	9	#1 4 3 2 1 7 1 4 1 7 1 5 4 3 7 5 4 3 1 4 1 5 1 4 2 5 7 5 1	['4 4 3 2 1 1 7 1', '1 7 1', '5 5 4 3', '5 4 3']	['ii6 viio43 I6 viio6 I I viio I', 'I V65 I', 'V V(64) V2 I6', 'V7 V2 I6']	['7 1', '7 1']	['viio I', 'V65 I']	['4 4 3 2 1 1 7', '1 7', '5 5 4 3', '5 4 3']	['ii6 viio43 I6 viio6 I I viio', 'I V65', 'V V(64) V2 I6', 'V7 V2 I6']	('ABC', 'n02op18-2_02', 75)	('ABC', 'n02op18-2_02', 109)
93	C	I	28	23	7	30.4	3	4	2 5 4 2 7 1 7 1 3 2 4 2 7 1 4 2 5 1 5 1 5 1 7	['5 4', '7 7 7 1 1 7 1', '3 2', '7 1', '1']	['V V2', 'V65 V6 V65 I V65(4) V65 I', '#viio65/ii V43', 'V65 I', 'V2/V']	['7 7 7 1 1', '7 1', '7 1']	['V65 V6 V65 I V65(4)', 'V65 I', 'V65 I']	['5 4', '1 1 7', '3 2', '1']	['V V2', 'I V65(4) V65', '#viio65/ii V43', 'V2/V']	('ABC', 'n02op18-2_02', 110)	('ABC', 'n02op18-2_02', 137)
