corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
mendelssohn_quartets	05op44,3a	497	167	165	659		2.0	1/2	1/2	4/4	4	1	#viio7/vi	Eb	I	I	#viio7/vi		#vii	o	7		vi			o7	False	False	(8, 5, 2, -1)	()	8	8					B
mendelssohn_quartets	05op44,3a	498	168	166	661		4.0	0	0	4/4	4	1	vi	Eb	I	I	vi		vi							m	False	False	(3, 0, 4)	()	3	3					C
mendelssohn_quartets	05op44,3a	658	236	234	1869/2		0.5	3/8	3/8	4/4	4	1	V65/III	Eb	I		V65/III		V		65		III			Mm7	False	False	(9, 6, 3, 5)	()	5	9					F#
mendelssohn_quartets	05op44,3a	659	236	234	935		2.0	1/2	1/2	4/4	4	1	viio7/III	Eb	I		viio7/III		vii	o	7		III			o7	False	False	(9, 6, 3, 0)	()	9	9					F#
mendelssohn_quartets	05op44,3a	660	237	235	937		2.0	0	0	4/4	4	1	iv64/III	Eb	I		iv64/III		iv		64		III			m	False	False	(4, 3, 0)	()	3	4					G
mendelssohn_quartets	05op44,3a	661	237	235	939		2.0	1/2	1/2	4/4	4	1	III	Eb	I		III		III							M	False	False	(4, 8, 5)	()	4	4					G
mendelssohn_quartets	05op44,3a	662	238	236	941		2.0	0	0	4/4	4	1	#viio2/vi	Eb	I		#viio2/vi		#vii	o	2		vi			o7	False	False	(-1, 8, 5, 2)	()	8	-1					Ab
mendelssohn_quartets	05op44,3a	663	238	236	943		2.0	1/2	1/2	4/4	4	1	IV	Eb	I		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					Ab
mendelssohn_quartets	05op44,3a	664	239	237	945		2.0	0	0	4/4	4	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	False	False	(6, 3, 0, -3)	()	6	6					A
mendelssohn_quartets	05op44,3a	743	272	270	1077		4.0	0	0	4/4	4	1	#viio65/ii	Eb	I		#viio65/ii		#vii	o	65		ii			o7	False	False	(4, 1, -2, 7)	()	7	4					G
mendelssohn_quartets	05op44,3a	744	273	271	1081		3.0	0	0	4/4	4	1	ii6	Eb	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Ab
mendelssohn_quartets	05op44,3a	745	273	271	1084		1.0	3/4	3/4	4/4	4	1	V43/iii	Eb	I		V43/iii		V		43		iii			Mm7	False	False	(6, 3, 5, 9)	()	5	6					A
mendelssohn_quartets	05op44,3a	746	274	272	1085		2.0	0	0	4/4	4	1	V(64)	Eb	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					Bb
mendelssohn_quartets	05op44,3a	747	274	272	1087		2.0	1/2	1/2	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Bb
mendelssohn_quartets	05op44,3a	748	275	273	1089		1.0	0	0	4/4	4	1	I\\	Eb	I		I		I						\\	M	False	False	(0, 4, 1)	()	0	0					Eb
mendelssohn_quartets	05op44,3a	749	275	273	1090		3.0	1/4	1/4	4/4	4	1	V[I	Eb	I	V	I		I							M	False	False	(0, 4, 1)	()	0	0					Eb
mendelssohn_quartets	05op44,3a	750	276	274	1093		2.0	0	0	4/4	4	1	#viio/ii	Eb	I	V	#viio/ii		#vii	o			ii			o	False	False	(7, 4, 1)	()	7	7					E
mendelssohn_quartets	05op44,3a	751	276	274	1095		2.0	1/2	1/2	4/4	4	1	#viio7/ii	Eb	I	V	#viio7/ii		#vii	o	7		ii			o7	False	False	(7, 4, 1, -2)	()	7	7					E
mendelssohn_quartets	05op44,3a	752	277	275	1097		4.0	0	0	4/4	4	1	ii	Eb	I	V	ii		ii							m	False	False	(2, -1, 3)	()	2	2					F
mendelssohn_quartets	05op44,3a	753	278	276	1101		2.0	0	0	4/4	4	1	#viio/iii	Eb	I	V	#viio/iii		#vii	o			iii			o	False	False	(9, 6, 3)	()	9	9					F#
mendelssohn_quartets	05op44,3a	754	278	276	1103		2.0	1/2	1/2	4/4	4	1	#viio7/iii	Eb	I	V	#viio7/iii		#vii	o	7		iii			o7	False	False	(9, 6, 3, 0)	()	9	9					F#
mendelssohn_quartets	05op44,3a	755	279	277	1105		4.0	0	0	4/4	4	1	iii	Eb	I	V	iii		iii							m	False	False	(4, 1, 5)	()	4	4					G
mendelssohn_quartets	05op44,3a	1007	361	359	1434		1.0	1/4	1/4	4/4	4	1	ii43	Eb	I		ii43		ii		43					mm7	False	False	(3, 0, 2, -1)	()	2	3					C
mendelssohn_quartets	05op44,3a	1008	361	359	1435		1.0	1/2	1/2	4/4	4	1	v6	Eb	I		v6		v		6					m	False	False	(-2, 2, 1)	()	1	-2					Db
mendelssohn_quartets	05op44,3a	1009	361	359	1436		1.0	3/4	3/4	4/4	4	1	V6	Eb	I		V6		V		6					M	False	False	(5, 2, 1)	()	1	5					D
mendelssohn_quartets	05op44,3a	1010	362	360	1437		1.0	0	0	4/4	4	1	I	Eb	I		I		I							M	False	False	(0, 4, 1)	()	0	0					Eb
mendelssohn_quartets	05op44,3b	124	61	59	349/2		1.5	0	0	6/8	4	1	V43	c	i		V43		V		43					Mm7	True	True	(2, -1, 1, 5)	()	1	2					D
mendelssohn_quartets	05op44,3b	125	61	59	176		1.5	3/8	3/8	6/8	4	1	i6	c	i		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					Eb
mendelssohn_quartets	05op44,3b	126	62	60	355/2		1.5	0	0	6/8	4	1	#viio7/iv	c	i		#viio7/iv		#vii	o	7		iv			o7	True	True	(4, 1, -2, -5)	()	4	4					E
mendelssohn_quartets	05op44,3b	127	62	60	179		3.0	3/8	3/8	6/8	4	1	iv	c	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					F
mendelssohn_quartets	05op44,3d	100	21	20	77		2.0	0	0	4/4	4	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
mendelssohn_quartets	05op44,3d	101	21	20	79		2.0	1/2	1/2	4/4	4	1	V2	Eb	I		V2		V		2					Mm7	False	False	(-1, 1, 5, 2)	()	1	-1					Ab
mendelssohn_quartets	05op44,3d	102	22	21	81		2.0	0	0	4/4	4	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	False	False	(6, 3, 0, -3)	()	6	6					A
mendelssohn_quartets	05op44,3d	103	22	21	83		1.0	1/2	1/2	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Bb
mendelssohn_quartets	05op44,3d	154	34	33	265/2		0.5	7/8	7/8	4/4	4	1	I6	Eb	V		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					D
mendelssohn_quartets	05op44,3d	155	35	34	133		6.0	0	0	4/4	4	1	ii65	Eb	V		ii65		ii		65					mm7	False	False	(-1, 3, 0, 2)	()	2	-1					Eb
mendelssohn_quartets	05op44,3d	156	36	35	139		2.0	1/2	1/2	4/4	4	1	viio7/V	Eb	V		viio7/V		vii	o	7		V			o7	False	False	(6, 3, 0, -3)	()	6	6					E
mendelssohn_quartets	05op44,3d	157	37	36	141		2.0	0	0	4/4	4	1	V	Eb	V		V		V							M	False	False	(1, 5, 2)	()	1	1					F
mendelssohn_quartets	05op44,3d	498	154	153	611		2.0	1/2	1/2	4/4	4	1	V43/vi	Eb	I		V43/vi		V		43		vi			Mm7	False	False	(5, 2, 4, 8)	()	4	5					D
mendelssohn_quartets	05op44,3d	499	155	154	613		2.0	0	0	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	False	False	(0, 4, 3)	()	3	0					Eb
mendelssohn_quartets	05op44,3d	500	155	154	615		2.0	1/2	1/2	4/4	4	1	V6/ii	Eb	I		V6/ii		V		6		ii			M	False	False	(7, 4, 3)	()	3	7					E
mendelssohn_quartets	05op44,3d	501	156	155	617		0.5	0	0	4/4	4	1	ii	Eb	I		ii		ii							m	False	False	(2, -1, 3)	()	2	2					F
mendelssohn_quartets	05op44,3d	720	226	225	898		1.0	1/4	1/4	4/4	4	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	False	False	(4, 1, -2, 0)	()	0	4					G
mendelssohn_quartets	05op44,3d	721	226	225	899		1.0	1/2	1/2	4/4	4	1	V65(6)/IV	Eb	I		V65(6)/IV		V		65	6	IV			Mm7	False	False	(4, 3, -2, 0)	()	0	4					G
mendelssohn_quartets	05op44,3d	722	226	225	900		1.0	3/4	3/4	4/4	4	1	V+65/IV	Eb	I		V+65/IV		V	+	65		IV			+7	False	False	(4, 8, -2, 0)	()	0	4					G
mendelssohn_quartets	05op44,3d	723	227	226	901		1.0	0	0	4/4	4	1	IV	Eb	I		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					Ab
mendelssohn_quartets	05op44,3d	724	227	226	902		1.0	1/4	1/4	4/4	4	1	V7/bVII	Eb	I		V7/bVII		V		7		bVII			Mm7	False	False	(-1, 3, 0, -3)	()	-1	-1					Ab
mendelssohn_quartets	05op44,3d	725	227	226	903		2.0	1/2	1/2	4/4	4	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					A
mendelssohn_quartets	05op44,3d	726	228	227	905		1.0	0	0	4/4	4	1	V	Eb	I		V		V							M	False	False	(1, 5, 2)	()	1	1					Bb
mendelssohn_quartets	05op44,3d	727	228	227	906		1.0	1/4	1/4	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Bb
mendelssohn_quartets	05op44,3d	728	228	227	907		2.0	1/2	1/2	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	False	False	(8, 5, 2, 4)	()	4	8					B
mendelssohn_quartets	05op44,3d	729	229	228	909		1.0	0	0	4/4	4	1	vi	Eb	I		vi		vi							m	False	False	(3, 0, 4)	()	3	3					C
mendelssohn_quartets	05op44,3d	730	229	228	910		1.0	1/4	1/4	4/4	4	1	vi7	Eb	I		vi7		vi		7					mm7	False	False	(3, 0, 4, 1)	()	3	3					C
mendelssohn_quartets	05op44,3d	731	229	228	911		2.0	1/2	1/2	4/4	4	1	IV6	Eb	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					C
mendelssohn_quartets	05op44,3d	762	238	237	945		2.0	0	0	4/4	4	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
mendelssohn_quartets	05op44,3d	763	238	237	947		2.0	1/2	1/2	4/4	4	1	V2	Eb	I		V2		V		2					Mm7	False	False	(-1, 1, 5, 2)	()	1	-1					Ab
mendelssohn_quartets	05op44,3d	764	239	238	949		2.0	0	0	4/4	4	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	False	False	(6, 3, 0, -3)	()	6	6					A
mendelssohn_quartets	05op44,3d	765	239	238	951		2.0	1/2	1/2	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Bb
mendelssohn_quartets	05op44,3d	858	275	274	1096		1.0	3/4	3/4	4/4	4	1	vi64	Eb	I		vi64		vi		64					m	False	False	(4, 3, 0)	()	3	4					G
mendelssohn_quartets	05op44,3d	859	276	275	1097		1.0	0	0	4/4	4	1	ii65	Eb	I		ii65		ii		65					mm7	False	False	(-1, 3, 0, 2)	()	2	-1					Ab
mendelssohn_quartets	05op44,3d	860	276	275	1098		1.0	1/4	1/4	4/4	4	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					A
mendelssohn_quartets	05op44,3d	861	276	275	1099		1.0	1/2	1/2	4/4	4	1	V	Eb	I		V		V							M	False	False	(1, 5, 2)	()	1	1					Bb
mendelssohn_quartets	06op80a	352	153	153	610		8.0	1/2	1/2	2/2	4	1	V6/ii	f	i		V6/ii		V		6		ii			M	True	True	(7, 4, 3)	()	3	7					F#
mendelssohn_quartets	06op80a	353	155	155	618		4.0	1/2	1/2	2/2	4	1	V65/III	f	i		V65/III		V		65		III			Mm7	True	True	(2, -1, -4, -2)	()	-2	2					G
mendelssohn_quartets	06op80a	354	156	156	622		4.0	1/2	1/2	2/2	4	1	III+	f	i		III+		III	+						+	True	True	(-3, 1, 5)	()	-3	-3					Ab
mendelssohn_quartets	06op80a	355	157	157	626		4.0	1/2	1/2	2/2	4	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					A
mendelssohn_quartets	06op80a	356	158	158	630		4.0	1/2	1/2	2/2	4	1	iv	f	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80a	660	279	279	1112		2.0	0	0	2/2	4	1	viio65/V	f	i		viio65/V		vii	o	65		V			o7	True	True	(3, 0, -3, 6)	()	6	3					D
mendelssohn_quartets	06op80a	661	279	279	1114		0.5	1/2	1/2	2/2	4	1	VII(11)	f	i		VII(11)		VII			11				M	True	True	(-2, 2, -1)	(-3,)	-2	-2					Eb
mendelssohn_quartets	06op80a	662	279	279	2229/2		1.5	5/8	5/8	2/2	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80a	663	280	280	1116		2.0	0	0	2/2	4	1	#viio7	f	i		#viio7		#vii	o	7					o7	True	True	(5, 2, -1, -4)	()	5	5					E
mendelssohn_quartets	06op80a	664	280	280	1118		0.5	1/2	1/2	2/2	4	1	i(11)	f	i		i(11)		i			11				m	True	True	(0, -3, 1)	(-1,)	0	0					F
mendelssohn_quartets	06op80a	665	280	280	2237/2		1.5	5/8	5/8	2/2	4	1	i	f	i		i		i							m	True	True	(0, -3, 1)	()	0	0					F
mendelssohn_quartets	06op80a	671	283	283	1128		2.0	0	0	2/2	4	1	viio7/VII	f	i		viio7/VII		vii	o	7		VII			o7	True	True	(3, 0, -3, -6)	()	3	3					D
mendelssohn_quartets	06op80a	672	283	283	1130		2.0	1/2	1/2	2/2	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80a	673	284	284	1132		2.0	0	0	2/2	4	1	V65	f	i		V65		V		65					Mm7	True	True	(5, 2, -1, 1)	()	1	5					E
mendelssohn_quartets	06op80a	674	284	284	1134		2.0	1/2	1/2	2/2	4	1	i	f	i		i		i							m	True	True	(0, -3, 1)	()	0	0					F
mendelssohn_quartets	06op80b	1	2	1	1		6.0	0	0	3/4	4	1	V6	f	i		V6		V		6					M	True	True	(5, 2, 1)	()	1	5					E
mendelssohn_quartets	06op80b	2	4	3	7		2.0	0	0	3/4	4	1	iv43(2)	f	i		iv43(2)		iv		43	2				mm7	True	True	(0, -3, 1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	3	4	3	9		4.0	1/2	1/2	3/4	4	1	iv43	f	i		iv43		iv		43					mm7	True	True	(0, -3, -1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	4	6	5	13		6.0	0	0	3/4	4	1	bII	f	i		bII		bII							M	True	True	(-5, -1, -4)	()	-5	-5					Gb
mendelssohn_quartets	06op80b	5	8	7	19		2.0	0	0	3/4	4	1	V65/III	f	i		V65/III		V		65		III			Mm7	True	True	(2, -1, -4, -2)	()	-2	2					G
mendelssohn_quartets	06op80b	6	8	7	21		1.0	1/2	1/2	3/4	4	1	V6(+6)/III	f	i		V6(+6)/III		V		6	+6	III			M	True	True	(2, -1, -2)	(1,)	-2	2					G
mendelssohn_quartets	06op80b	7	9	8	22		3.0	0	0	3/4	4	1	III	f	i		III		III							M	True	True	(-3, 1, -2)	()	-3	-3					Ab
mendelssohn_quartets	06op80b	8	10	9	25		6.0	0	0	3/4	4	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					A
mendelssohn_quartets	06op80b	9	12	11	31		2.0	0	0	3/4	4	1	iv(4)	f	i		iv(4)		iv			4				m	True	True	(-1, -2, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	10	12	11	33		1.0	1/2	1/2	3/4	4	1	iv	f	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	11	13	12	34		3.0	0	0	3/4	4	1	ii%65	f	i		ii%65		ii	%	65					%7	True	True	(-1, -4, 0, 2)	()	2	-1					Bb
mendelssohn_quartets	06op80b	66	53	51	151		6.0	0	0	3/4	4	1	V65	f	i		V65		V		65					Mm7	True	True	(5, 2, -1, 1)	()	1	5					E
mendelssohn_quartets	06op80b	67	55	53	157		2.0	0	0	3/4	4	1	iv43(2)	f	i		iv43(2)		iv		43	2				mm7	True	True	(0, -3, 1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	68	55	53	159		4.0	1/2	1/2	3/4	4	1	iv43	f	i		iv43		iv		43					mm7	True	True	(0, -3, -1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	69	57	55	163		6.0	0	0	3/4	4	1	bII	f	i		bII		bII							M	True	True	(-5, -1, -4)	()	-5	-5					Gb
mendelssohn_quartets	06op80b	70	59	57	169		2.0	0	0	3/4	4	1	V65/III	f	i		V65/III		V		65		III			Mm7	True	True	(2, -1, -4, -2)	()	-2	2					G
mendelssohn_quartets	06op80b	71	59	57	171		1.0	1/2	1/2	3/4	4	1	V6(+6)/III	f	i		V6(+6)/III		V		6	+6	III			M	True	True	(2, -1, -2)	(1,)	-2	2					G
mendelssohn_quartets	06op80b	72	60	58	172		3.0	0	0	3/4	4	1	III	f	i		III		III							M	True	True	(-3, 1, -2)	()	-3	-3					Ab
mendelssohn_quartets	06op80b	73	61	59	175		6.0	0	0	3/4	4	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					A
mendelssohn_quartets	06op80b	74	63	61	181		2.0	0	0	3/4	4	1	iv(4)	f	i		iv(4)		iv			4				m	True	True	(-1, -2, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	75	63	61	183		1.0	1/2	1/2	3/4	4	1	iv	f	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	76	64	62	184		3.0	0	0	3/4	4	1	ii%65	f	i		ii%65		ii	%	65					%7	True	True	(-1, -4, 0, 2)	()	2	-1					Bb
mendelssohn_quartets	06op80b	81	69	67	199		3.0	0	0	3/4	4	1	V(64)	f	i		V(64)		V			64				M	True	True	(1, 0, -3)	()	1	1					C
mendelssohn_quartets	06op80b	82	70	68	202		3.0	0	0	3/4	4	1	V7	f	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					C
mendelssohn_quartets	06op80b	83	71	69	205		3.0	0	0	3/4	4	1	VI	f	i		VI		VI							M	True	True	(-4, 0, -3)	()	-4	-4					Db
mendelssohn_quartets	06op80b	84	72	70	208		3.0	0	0	3/4	4	1	V65/VII	f	i		V65/VII		V		65		VII			Mm7	True	True	(3, 0, -3, -1)	()	-1	3					D
mendelssohn_quartets	06op80b	85	73	71	211		3.0	0	0	3/4	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80b	86	74	72	214		3.0	0	0	3/4	4	1	V65	f	i		V65		V		65					Mm7	True	True	(5, 2, -1, 1)	()	1	5					E
mendelssohn_quartets	06op80b	87	75	73	217		3.0	0	0	3/4	4	1	i	f	i		i		i							m	True	True	(0, -3, 1)	()	0	0					F
mendelssohn_quartets	06op80b	108	98	95	283		3.0	0	0	3/4	4	1	iio64	f	i		iio64		ii	o	64					o	True	True	(-4, 2, -1)	()	2	-4					Db
mendelssohn_quartets	06op80b	109	99	96	286		3.0	0	0	3/4	4	1	viio/VII	f	i		viio/VII		vii	o			VII			o	True	True	(3, 0, -3)	()	3	3					D
mendelssohn_quartets	06op80b	110	100	97	289		3.0	0	0	3/4	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80b	111	101	98	292		6.0	0	0	3/4	4	1	viio2/III	f	i		viio2/III		vii	o	2		III			o7	True	True	(-7, 2, -1, -4)	()	2	-7					Fb
mendelssohn_quartets	06op80b	127	114	111	331		3.0	0	0	3/4	4	1	iio64	f	i		iio64		ii	o	64					o	True	True	(-4, 2, -1)	()	2	-4					Db
mendelssohn_quartets	06op80b	128	115	112	334		3.0	0	0	3/4	4	1	viio7/VII	f	i		viio7/VII		vii	o	7		VII			o7	True	True	(3, 0, -3, -6)	()	3	3					D
mendelssohn_quartets	06op80b	129	116	113	337		3.0	0	0	3/4	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80b	130	117	114	340		6.0	0	0	3/4	4	1	viio2/III	f	i		viio2/III		vii	o	2		III			o7	True	True	(-7, 2, -1, -4)	()	2	-7					Fb
mendelssohn_quartets	06op80b	179	154	151	451		3.0	0	0	3/4	4	1	iio64	f	i		iio64		ii	o	64					o	True	True	(-4, 2, -1)	()	2	-4					Db
mendelssohn_quartets	06op80b	180	155	152	454		3.0	0	0	3/4	4	1	viio7/VII	f	i		viio7/VII		vii	o	7		VII			o7	True	True	(3, 0, -3, -6)	()	3	3					D
mendelssohn_quartets	06op80b	181	156	153	457		3.0	0	0	3/4	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80b	182	157	154	460		6.0	0	0	3/4	4	1	viio2/III	f	i		viio2/III		vii	o	2		III			o7	True	True	(-7, 2, -1, -4)	()	2	-7					Fb
mendelssohn_quartets	06op80b	199	182	179	535		6.0	0	0	3/4	4	1	V6	f	i		V6		V		6					M	True	True	(5, 2, 1)	()	1	5					E
mendelssohn_quartets	06op80b	200	184	181	541		2.0	0	0	3/4	4	1	iv43(2)	f	i		iv43(2)		iv		43	2				mm7	True	True	(0, -3, 1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	201	184	181	543		4.0	1/2	1/2	3/4	4	1	iv43	f	i		iv43		iv		43					mm7	True	True	(0, -3, -1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	202	186	183	547		6.0	0	0	3/4	4	1	bII	f	i		bII		bII							M	True	True	(-5, -1, -4)	()	-5	-5					Gb
mendelssohn_quartets	06op80b	203	188	185	553		2.0	0	0	3/4	4	1	V65/III	f	i		V65/III		V		65		III			Mm7	True	True	(2, -1, -4, -2)	()	-2	2					G
mendelssohn_quartets	06op80b	204	188	185	555		1.0	1/2	1/2	3/4	4	1	V6(+6)/III	f	i		V6(+6)/III		V		6	+6	III			M	True	True	(2, -1, -2)	(1,)	-2	2					G
mendelssohn_quartets	06op80b	205	189	186	556		3.0	0	0	3/4	4	1	III	f	i		III		III							M	True	True	(-3, 1, -2)	()	-3	-3					Ab
mendelssohn_quartets	06op80b	206	190	187	559		6.0	0	0	3/4	4	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					A
mendelssohn_quartets	06op80b	207	192	189	565		2.0	0	0	3/4	4	1	iv(4)	f	i		iv(4)		iv			4				m	True	True	(-1, -2, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	208	192	189	567		1.0	1/2	1/2	3/4	4	1	iv	f	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	209	193	190	568		3.0	0	0	3/4	4	1	ii%65	f	i		ii%65		ii	%	65					%7	True	True	(-1, -4, 0, 2)	()	2	-1					Bb
mendelssohn_quartets	06op80b	264	232	229	685		6.0	0	0	3/4	4	1	V65	f	i		V65		V		65					Mm7	True	True	(5, 2, -1, 1)	()	1	5					E
mendelssohn_quartets	06op80b	265	234	231	691		2.0	0	0	3/4	4	1	iv43(2)	f	i		iv43(2)		iv		43	2				mm7	True	True	(0, -3, 1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	266	234	231	693		4.0	1/2	1/2	3/4	4	1	iv43	f	i		iv43		iv		43					mm7	True	True	(0, -3, -1, -4)	()	-1	0					F
mendelssohn_quartets	06op80b	267	236	233	697		6.0	0	0	3/4	4	1	bII	f	i		bII		bII							M	True	True	(-5, -1, -4)	()	-5	-5					Gb
mendelssohn_quartets	06op80b	268	238	235	703		2.0	0	0	3/4	4	1	V65/III	f	i		V65/III		V		65		III			Mm7	True	True	(2, -1, -4, -2)	()	-2	2					G
mendelssohn_quartets	06op80b	269	238	235	705		1.0	1/2	1/2	3/4	4	1	V6(+6)/III	f	i		V6(+6)/III		V		6	+6	III			M	True	True	(2, -1, -2)	(1,)	-2	2					G
mendelssohn_quartets	06op80b	270	239	236	706		3.0	0	0	3/4	4	1	III	f	i		III		III							M	True	True	(-3, 1, -2)	()	-3	-3					Ab
mendelssohn_quartets	06op80b	271	240	237	709		6.0	0	0	3/4	4	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					A
mendelssohn_quartets	06op80b	272	242	239	715		2.0	0	0	3/4	4	1	iv(4)	f	i		iv(4)		iv			4				m	True	True	(-1, -2, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	273	242	239	717		1.0	1/2	1/2	3/4	4	1	iv	f	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					Bb
mendelssohn_quartets	06op80b	274	243	240	718		3.0	0	0	3/4	4	1	ii%65	f	i		ii%65		ii	%	65					%7	True	True	(-1, -4, 0, 2)	()	2	-1					Bb
mendelssohn_quartets	06op80b	279	248	245	733		3.0	0	0	3/4	4	1	V(64)	f	i		V(64)		V			64				M	True	True	(1, 0, -3)	()	1	1					C
mendelssohn_quartets	06op80b	280	249	246	736		3.0	0	0	3/4	4	1	V7	f	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					C
mendelssohn_quartets	06op80b	281	250	247	739		3.0	0	0	3/4	4	1	VI	f	i		VI		VI							M	True	True	(-4, 0, -3)	()	-4	-4					Db
mendelssohn_quartets	06op80b	282	251	248	742		3.0	0	0	3/4	4	1	V65/VII	f	i		V65/VII		V		65		VII			Mm7	True	True	(3, 0, -3, -1)	()	-1	3					D
mendelssohn_quartets	06op80b	283	252	249	745		3.0	0	0	3/4	4	1	VII	f	i		VII		VII							M	True	True	(-2, 2, -1)	()	-2	-2					Eb
mendelssohn_quartets	06op80b	284	253	250	748		3.0	0	0	3/4	4	1	V65	f	i		V65		V		65					Mm7	True	True	(5, 2, -1, 1)	()	1	5					E
mendelssohn_quartets	06op80b	285	254	251	751		3.0	0	0	3/4	4	1	i	f	i		i		i							m	True	True	(0, -3, 1)	()	0	0					F
mendelssohn_quartets	06op80c	62	22	21	83/2		1.0	1/4	1/4	2/4	4	1	#viio7/ii	Ab	I		#viio7/ii		#vii	o	7		ii			o7	False	False	(7, 4, 1, -2)	()	7	7					A
mendelssohn_quartets	06op80c	63	23	22	85/2		1.0	0	0	2/4	4	1	V.V(4)	Ab	V		V(4)		V			4				M	False	False	(1, 0, 2)	()	1	1					Bb
mendelssohn_quartets	06op80c	64	23	22	87/2		1.0	1/4	1/4	2/4	4	1	V7	Ab	V		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Bb
mendelssohn_quartets	06op80c	65	24	23	89/2		1.0	0	0	2/4	4	1	V65/vi	Ab	V		V65/vi		V		65		vi			Mm7	False	False	(8, 5, 2, 4)	()	4	8					B
mendelssohn_quartets	06op80c	66	24	23	91/2		1.0	1/4	1/4	2/4	4	1	vi	Ab	V		vi		vi							m	False	False	(3, 0, 4)	()	3	3					C
